"label","vowel_label.1tier","F1.1tier","F2.1tier","participant_id","context","position","dominance","awareness","vowel_label.2tier","F1.2tier","F2.2tier","vowel_label","detailed_context","stimuli_id","mel_F1.1tier","mel_F2.1tier","mel_F1.2tier","mel_F2.2tier"
"P1727-1","v",758.2792799,2138.14291,"P17","em","",85.18,131,"x",758.2792799,2138.14291,NA,"em",27,825.543502633056,1574.55480938387,825.543502633056,1574.55480938387
"P1727-2","v",876.5742023,1853.393651,"P17","em","",85.18,131,"x",876.5742023,1853.393651,NA,"em",27,913.276413452927,1455.63111148099,913.276413452927,1455.63111148099
"P1727-3","v",786.9542714,2031.366083,"P17","em","",85.18,131,"x",786.9542714,2031.366083,NA,"em",27,847.446893470711,1531.4200489945,847.446893470711,1531.4200489945
"P1728-1","v",921.7844428,2026.071521,"P17","em","",85.18,131,"x",921.7844428,2026.071521,NA,"em",28,945.078283244918,1529.23754289264,945.078283244918,1529.23754289264
"P1728-2","v",853.0727433,2103.422207,"P17","em","",85.18,131,"x",853.0727433,2103.422207,NA,"em",28,896.382832726726,1560.7093152803,896.382832726726,1560.7093152803
"P1728-3","v",864.337415,1993.325251,"P17","em","",85.18,131,"x",864.337415,1993.325251,NA,"em",28,904.51189693894,1515.64407559766,904.51189693894,1515.64407559766
"P1729-1","v",929.058444,1865.485149,"P17","em","",85.18,131,"x",929.058444,1865.485149,NA,"em",29,950.112039515922,1460.94509423123,950.112039515922,1460.94509423123
"P1729-2","v",925.8845571,1907.509036,"P17","em","",85.18,131,"x",925.8845571,1907.509036,NA,"em",29,947.918415118544,1479.22095558907,947.918415118544,1479.22095558907
"P1729-3","v",997.4540978,1953.008364,"P17","em","",85.18,131,"x",997.4540978,1953.008364,NA,"em",29,996.372997400128,1498.67909999232,996.372997400128,1498.67909999232
"P1730-1","v",969.1978937,1819.359788,"P17","em","",85.18,131,"x",969.1978937,1819.359788,NA,"em",30,977.49135093393,1440.53767679448,977.49135093393,1440.53767679448
"P1730-2","v",974.3284527,1892.757441,"P17","em","",85.18,131,"x",974.3284527,1892.757441,NA,"em",30,980.943379241879,1472.83936971544,980.943379241879,1472.83936971544
"P1730-3","v",925.9997798,1828.247062,"P17","em","",85.18,131,"x",925.9997798,1828.247062,NA,"em",30,947.998125893023,1444.49861045496,947.998125893023,1444.49861045496
"P1816-1","v",863.348859,1627.976701,"P18","em","",17.52,146,"x",863.348859,1627.976701,NA,"em",16,903.80085997636,1351.67072668204,903.80085997636,1351.67072668204
"P1816-2","v",981.5152574,1605.538057,"P18","em","",17.52,146,"x",981.5152574,1605.538057,NA,"em",16,985.761180178012,1340.77632149123,985.761180178012,1340.77632149123
"P1816-3","v",760.2936672,1749.403101,"P18","em","",17.52,146,"x",760.2936672,1749.403101,NA,"em",16,827.096199090446,1408.86215839743,827.096199090446,1408.86215839743
"P1817-1","v",791.9155348,1780.894912,"P18","em","",17.52,146,"x",791.9155348,1780.894912,NA,"em",17,851.193647948916,1423.23175057528,851.193647948916,1423.23175057528
"P1817-2","v",855.2883764,1659.520643,"P18","em","",17.52,146,"x",855.2883764,1659.520643,NA,"em",17,897.986375397523,1366.80966981586,897.986375397523,1366.80966981586
"P1817-3","v",835.001725,1869.495282,"P18","em","",17.52,146,"x",835.001725,1869.495282,NA,"em",17,883.218044130144,1462.70194204735,883.218044130144,1462.70194204735
"P1818-1","v",896.1594688,2168.330247,"P18","em","",17.52,146,"x",896.1594688,2168.330247,NA,"em",18,927.163637920863,1586.45558170532,927.163637920863,1586.45558170532
"P1818-2","v",824.3242081,2368.540538,"P18","em","",17.52,146,"x",824.3242081,2368.540538,NA,"em",18,875.366404582668,1662.34960685043,875.366404582668,1662.34960685043
"P1818-3","v",913.9341782,2178.134388,"P18","em","",17.52,146,"x",913.9341782,2178.134388,NA,"em",18,939.62034685039,1590.29374371662,939.62034685039,1590.29374371662
"P1819-1","v",546.7864783,2057.074246,"P18","em","",17.52,146,"x",546.7864783,2057.074246,NA,"em",19,649.29757289216,1541.95759164061,649.29757289216,1541.95759164061
"P1819-2","v",704.3535334,1882.09839,"P18","em","",17.52,146,"x",704.3535334,1882.09839,NA,"em",19,783.160085220087,1468.20559441446,783.160085220087,1468.20559441446
"P1819-3","v",933.1132551,2196.132344,"P18","em","",17.52,146,"x",933.1132551,2196.132344,NA,"em",19,952.908303092482,1597.30574233347,952.908303092482,1597.30574233347
"P1820-1","v",663.4516776,1996.163528,"P18","em","",17.52,146,"x",663.4516776,1996.163528,NA,"em",20,749.913030472006,1516.82881086574,749.913030472006,1516.82881086574
"P1820-2","v",864.1385919,1949.280245,"P18","em","",17.52,146,"x",864.1385919,1949.280245,NA,"em",20,904.368925896433,1497.09734014856,904.368925896433,1497.09734014856
"P1820-3","v",555.7588152,2004.865877,"P18","em","",17.52,146,"x",555.7588152,2004.865877,NA,"em",20,657.363226336784,1520.45353034271,657.363226336784,1520.45353034271
"P1821-1","v",957.0314106,1531.706674,"P18","em","",17.52,146,"x",957.0314106,1531.706674,NA,"em",21,969.262695451163,1304.16619696997,969.262695451163,1304.16619696997
"P1821-2","v",823.8199622,1426.597459,"P18","em","",17.52,146,"x",823.8199622,1426.597459,NA,"em",21,874.994252077875,1249.90097906219,874.994252077875,1249.90097906219
"P1821-3","v",861.5157469,1426.275028,"P18","em","",17.52,146,"x",861.5157469,1426.275028,NA,"em",21,902.481169933307,1249.73042247372,902.481169933307,1249.73042247372
"P1822-1","v",879.2397581,2023.534678,"P18","em","",17.52,146,"x",879.2397581,2023.534678,NA,"em",22,915.176575150842,1528.1903116927,915.176575150842,1528.1903116927
"P1822-2","v",864.6123048,1894.656193,"P18","em","",17.52,146,"x",864.6123048,1894.656193,NA,"em",22,904.709536605766,1473.66280875955,904.709536605766,1473.66280875955
"P1822-3","v",826.2883969,1791.72241,"P18","em","",17.52,146,"x",826.2883969,1791.72241,NA,"em",22,876.814877238279,1428.13019100681,876.814877238279,1428.13019100681
"P1823-1","v",915.0733056,1808.76426,"P18","em","",17.52,146,"x",915.0733056,1808.76426,NA,"em",23,940.413975497308,1435.79709838945,940.413975497308,1435.79709838945
"P1823-2","v",931.6951802,1819.98079,"P18","em","",17.52,146,"x",931.6951802,1819.98079,NA,"em",23,951.931165853793,1440.81490241323,951.931165853793,1440.81490241323
"P1823-3","v",957.1879489,1770.96153,"P18","em","",17.52,146,"x",957.1879489,1770.96153,NA,"em",23,969.368951444242,1418.71897490815,969.368951444242,1418.71897490815
"P1824-1","v",1165.564245,2231.323508,"P18","em","",17.52,146,"x",1165.564245,2231.323508,NA,"em",24,1102.59451913582,1610.89119114219,1102.59451913582,1610.89119114219
"P1824-2","v",810.1394353,1801.959622,"P18","em","",17.52,146,"x",810.1394353,1801.959622,NA,"em",24,864.850232601257,1432.74204437791,864.850232601257,1432.74204437791
"P1824-3","v",899.1378578,1901.20482,"P18","em","",17.52,146,"x",899.1378578,1901.20482,NA,"em",24,929.260569885977,1476.4981610673,929.260569885977,1476.4981610673
"P1825-1","v",757.1390808,1887.966673,"P18","em","",17.52,146,"x",757.1390808,1887.966673,NA,"em",25,824.663682486386,1470.7590558237,824.663682486386,1470.7590558237
"P1825-2","v",800.8434858,1944.783179,"P18","em","",17.52,146,"x",800.8434858,1944.783179,NA,"em",25,857.904774199436,1495.18636826617,857.904774199436,1495.18636826617
"P1825-3","v",668.7273843,1867.043171,"P18","em","",17.52,146,"x",668.7273843,1867.043171,NA,"em",25,754.256993249391,1461.62799297817,754.256993249391,1461.62799297817
"P1826-1","v",1043.983582,2054.626668,"P18","em","",17.52,146,"x",1043.983582,2054.626668,NA,"em",26,1026.79087198764,1540.95859276958,1026.79087198764,1540.95859276958
"P1826-2","v",891.4591967,1770.700512,"P18","em","",17.52,146,"x",891.4591967,1770.700512,NA,"em",26,923.846442748516,1418.60014890532,923.846442748516,1418.60014890532
"P1826-3","v",857.909621,1509.647669,"P18","em","",17.52,146,"x",857.909621,1509.647669,NA,"em",26,899.880528065517,1292.99272516048,899.880528065517,1292.99272516048
"P1827-1","v",649.3233022,1423.213496,"P18","em","",17.52,146,"x",649.3233022,1423.213496,NA,"em",27,738.196569442437,1248.10967150963,738.196569442437,1248.10967150963
"P1827-2","v",698.8048447,1789.461222,"P18","em","",17.52,146,"x",698.8048447,1789.461222,NA,"em",27,778.707037364924,1427.10897357241,778.707037364924,1427.10897357241
"P1827-3","v",829.2846362,1564.013656,"P18","em","",17.52,146,"x",829.2846362,1564.013656,NA,"em",27,879.020839293402,1320.33279536765,879.020839293402,1320.33279536765
"P1828-1","v",858.8306121,1584.717131,"P18","em","",17.52,146,"x",858.8306121,1584.717131,NA,"em",28,900.545294235258,1330.57209099508,900.545294235258,1330.57209099508
"P1828-2","v",862.8227309,1835.50939,"P18","em","",17.52,146,"x",862.8227309,1835.50939,NA,"em",28,903.422249383285,1447.72500458606,903.422249383285,1447.72500458606
"P1828-3","v",870.1284777,1781.721769,"P18","em","",17.52,146,"x",870.1284777,1781.721769,NA,"em",28,908.668219874801,1423.60658006479,908.668219874801,1423.60658006479
"P1829-1","v",702.9031163,1750.891667,"P18","em","",17.52,146,"x",702.9031163,1750.891667,NA,"em",29,781.997767385211,1409.54553479421,781.997767385211,1409.54553479421
"P1829-2","v",791.0026853,1769.302572,"P18","em","",17.52,146,"x",791.0026853,1769.302572,NA,"em",29,850.505198716994,1417.96353606446,850.505198716994,1417.96353606446
"P1829-3","v",869.0988354,1631.829216,"P18","em","",17.52,146,"x",869.0988354,1631.829216,NA,"em",29,907.930353536171,1353.5306313304,907.930353536171,1353.5306313304
"P1830-1","v",748.358299,1575.801446,"P18","em","",17.52,146,"x",748.358299,1575.801446,NA,"em",30,817.864947851987,1326.17409214765,817.864947851987,1326.17409214765
"P1830-2","v",1064.723361,1992.86047,"P18","em","",17.52,146,"x",1064.723361,1992.86047,NA,"em",30,1040.0885605436,1515.44995075627,1040.0885605436,1515.44995075627
"P1830-3","v",900.4554188,1699.674933,"P18","em","",17.52,146,"x",900.4554188,1699.674933,NA,"em",30,930.186951765045,1385.79083093461,930.186951765045,1385.79083093461
"P1916-1","v",987.2092782,1924.331595,"P19","em","",132.58,121,"x",987.2092782,1924.331595,NA,"em",16,989.563669772013,1486.45453280192,989.563669772013,1486.45453280192
"P1916-2","v",1010.610578,1888.622124,"P19","em","",132.58,121,"x",1010.610578,1888.622124,NA,"em",16,1005.05756333992,1471.04390215851,1005.05756333992,1471.04390215851
"P1916-3","v",912.156846,1962.03379,"P19","em","",132.58,121,"x",912.156846,1962.03379,NA,"em",16,938.380962216965,1502.49920661764,938.380962216965,1502.49920661764
"P1917-1","v",1022.804526,1684.169223,"P19","em","",132.58,121,"x",1022.804526,1684.169223,NA,"em",17,1013.04732680646,1378.49910686369,1013.04732680646,1378.49910686369
"P1917-2","v",854.6388641,1992.667055,"P19","em","",132.58,121,"x",854.6388641,1992.667055,NA,"em",17,897.516534055026,1515.36915733977,897.516534055026,1515.36915733977
"P1917-3","v",963.8592647,1849.423315,"P19","em","",132.58,121,"x",963.8592647,1849.423315,NA,"em",17,973.888042632024,1453.88073516035,973.888042632024,1453.88073516035
"P1918-1","v",840.8167458,2067.236465,"P19","em","",132.58,121,"x",840.8167458,2067.236465,NA,"em",18,887.471139882723,1546.09592063322,887.471139882723,1546.09592063322
"P1918-2","v",885.271468,1957.945206,"P19","em","",132.58,121,"x",885.271468,1957.945206,NA,"em",18,919.464512210206,1500.77027759886,919.464512210206,1500.77027759886
"P1918-3","v",836.1663396,1928.66125,"P19","em","",132.58,121,"x",836.1663396,1928.66125,NA,"em",18,884.071129981218,1488.30875020099,884.071129981218,1488.30875020099
"P1919-1","v",975.5618543,1706.263457,"P19","em","",132.58,121,"x",975.5618543,1706.263457,NA,"em",19,981.771679910541,1388.87490128656,981.771679910541,1388.87490128656
"P1919-2","v",899.5124298,1841.07994,"P19","em","",132.58,121,"x",899.5124298,1841.07994,NA,"em",19,929.524010434629,1450.19354527128,929.524010434629,1450.19354527128
"P1919-3","v",891.1498914,1796.448329,"P19","em","",132.58,121,"x",891.1498914,1796.448329,NA,"em",19,923.627808529453,1430.26156255628,923.627808529453,1430.26156255628
"P1920-1","v",847.8350911,1920.841459,"P19","em","",132.58,121,"x",847.8350911,1920.841459,NA,"em",20,892.583019221038,1484.9576194432,892.583019221038,1484.9576194432
"P1920-2","v",720.2218888,2523.929963,"P19","em","",132.58,121,"x",720.2218888,2523.929963,NA,"em",20,795.798639063688,1717.91477667405,795.798639063688,1717.91477667405
"P1920-3","v",794.9245533,1820.817503,"P19","em","",132.58,121,"x",794.9245533,1820.817503,NA,"em",20,853.459998595868,1441.18831699423,853.459998595868,1441.18831699423
"P1921-1","v",982.0451518,1789.281412,"P19","em","",132.58,121,"x",982.0451518,1789.281412,NA,"em",21,986.115588713284,1427.02772640376,986.115588713284,1427.02772640376
"P1921-2","v",1057.944443,1716.625631,"P19","em","",132.58,121,"x",1057.944443,1716.625631,NA,"em",21,1035.75940392729,1393.70836369598,1035.75940392729,1393.70836369598
"P1921-3","v",1008.519217,1821.372323,"P19","em","",132.58,121,"x",1008.519217,1821.372323,NA,"em",21,1003.68153447989,1441.43585790759,1003.68153447989,1441.43585790759
"P1922-1","v",977.9339814,2198.697536,"P19","em","",132.58,121,"x",977.9339814,2198.697536,NA,"em",22,983.362988207552,1598.30159086071,983.362988207552,1598.30159086071
"P1922-2","v",957.4895938,2007.61468,"P19","em","",132.58,121,"x",957.4895938,2007.61468,NA,"em",22,969.573675451255,1521.59604393434,969.573675451255,1521.59604393434
"P1922-3","v",988.3844701,1658.723005,"P19","em","",132.58,121,"x",988.3844701,1658.723005,NA,"em",22,990.346869817695,1366.42935823776,990.346869817695,1366.42935823776
"P1923-1","v",1050.461092,1881.64225,"P19","em","",132.58,121,"x",1050.461092,1881.64225,NA,"em",23,1030.96095299619,1468.00687156326,1030.96095299619,1468.00687156326
"P1923-2","v",980.857182,1855.090845,"P19","em","",132.58,121,"x",980.857182,1855.090845,NA,"em",23,985.320885013586,1456.37851217215,985.320885013586,1456.37851217215
"P1924-1","v",959.5135049,1755.776219,"P19","em","",132.58,121,"x",959.5135049,1755.776219,NA,"em",24,970.946325026364,1411.78504109512,970.946325026364,1411.78504109512
"P1924-2","v",925.8877622,1653.387561,"P19","em","",132.58,121,"x",925.8877622,1653.387561,NA,"em",24,947.920632475055,1363.88212126195,947.920632475055,1363.88212126195
"P1924-3","v",902.5426418,1838.088717,"P19","em","",132.58,121,"x",902.5426418,1838.088717,NA,"em",24,931.652925902544,1448.86868438491,931.652925902544,1448.86868438491
"P1925-2","v",968.5366617,1717.929584,"P19","em","",132.58,121,"x",968.5366617,1717.929584,NA,"em",25,977.045678118236,1394.31512726163,977.045678118236,1394.31512726163
"P1925-3","v",995.1584383,1936.029098,"P19","em","",132.58,121,"x",995.1584383,1936.029098,NA,"em",25,994.850742617204,1491.45709420725,994.850742617204,1491.45709420725
"P1926-1","v",894.3835108,2026.457178,"P19","em","",132.58,121,"x",894.3835108,2026.457178,NA,"em",26,925.911413389696,1529.39666016678,925.911413389696,1529.39666016678
"P1926-2","v",823.1981987,1956.122623,"P19","em","",132.58,121,"x",823.1981987,1956.122623,NA,"em",26,874.535197568408,1499.99870941712,874.535197568408,1499.99870941712
"P1926-3","v",797.3580733,2037.611511,"P19","em","",132.58,121,"x",797.3580733,2037.611511,NA,"em",26,855.289557833243,1533.9890857731,855.289557833243,1533.9890857731
"P1927-1","v",1046.16987,1697.091668,"P19","em","",132.58,121,"x",1046.16987,1697.091668,NA,"em",27,1028.20008607773,1384.57930006153,1028.20008607773,1384.57930006153
"P1927-2","v",935.5990865,1672.378831,"P19","em","",132.58,121,"x",935.5990865,1672.378831,NA,"em",27,954.619142012604,1372.92274027557,954.619142012604,1372.92274027557
"P1927-3","v",1037.055204,1731.170069,"P19","em","",132.58,121,"x",1037.055204,1731.170069,NA,"em",27,1022.31335382447,1400.45780787181,1022.31335382447,1400.45780787181
"P1928-1","v",952.3724582,1788.646317,"P19","em","",132.58,121,"x",952.3724582,1788.646317,NA,"em",28,966.095660465175,1426.74071167772,966.095660465175,1426.74071167772
"P1928-2","v",908.6176922,1939.91977,"P19","em","",132.58,121,"x",908.6176922,1939.91977,NA,"em",28,935.908934375913,1493.11606290398,935.908934375913,1493.11606290398
"P1928-3","v",914.9573509,1666.035932,"P19","em","",132.58,121,"x",914.9573509,1666.035932,NA,"em",28,940.33321559525,1369.91133606175,940.33321559525,1369.91133606175
"P1929-1","v",1028.483472,2252.837926,"P19","em","",132.58,121,"x",1028.483472,2252.837926,NA,"em",29,1016.74902494803,1619.11666694925,1016.74902494803,1619.11666694925
"P1929-2","v",929.4120883,1782.197097,"P19","em","",132.58,121,"x",929.4120883,1782.197097,NA,"em",29,950.356195255162,1423.82199846476,950.356195255162,1423.82199846476
"P1929-3","v",978.9912524,1777.743144,"P19","em","",132.58,121,"x",978.9912524,1777.743144,NA,"em",29,984.071519012346,1421.80184960064,984.071519012346,1421.80184960064
"P1930-1","v",954.358009,1574.40505,"P19","em","",132.58,121,"x",954.358009,1574.40505,NA,"em",30,967.446476879488,1325.48370678557,967.446476879488,1325.48370678557
"P1930-2","v",987.202733,1737.767725,"P19","em","",132.58,121,"x",987.202733,1737.767725,NA,"em",30,989.559306232786,1403.50619261008,989.559306232786,1403.50619261008
"P1930-3","v",988.4622417,1856.210225,"P19","em","",132.58,121,"x",988.4622417,1856.210225,NA,"em",30,990.398681030468,1456.87118675575,990.398681030468,1456.87118675575
"P2016-1","v",815.538973,1736.755085,"P20","em","",73.01,114,"x",815.538973,1736.755085,NA,"em",16,868.864888652706,1403.03884820409,868.864888652706,1403.03884820409
"P2016-2","v",827.9535703,1603.547505,"P20","em","",73.01,114,"x",827.9535703,1603.547505,NA,"em",16,878.04138454123,1339.80475426801,878.04138454123,1339.80475426801
"P2016-3","v",810.720843,1905.880614,"P20","em","",73.01,114,"x",810.720843,1905.880614,NA,"em",16,865.283208993058,1478.51827030116,865.283208993058,1478.51827030116
"P2017-1","v",912.7014656,1955.394856,"P20","em","",73.01,114,"x",912.7014656,1955.394856,NA,"em",17,938.760886195016,1499.69047025338,938.760886195016,1499.69047025338
"P2017-2","v",930.7178252,2033.614694,"P20","em","",73.01,114,"x",930.7178252,2033.614694,NA,"em",17,951.257216155228,1532.34568403714,951.257216155228,1532.34568403714
"P2017-3","v",821.4306719,1995.885787,"P20","em","",73.01,114,"x",821.4306719,1995.885787,NA,"em",17,873.229189782422,1516.7129330739,873.229189782422,1516.7129330739
"P2018-1","v",825.6089039,2050.51986,"P20","em","",73.01,114,"x",825.6089039,2050.51986,NA,"em",18,876.314002475,1539.28036977233,876.314002475,1539.28036977233
"P2018-2","v",844.1458819,2045.994404,"P20","em","",73.01,114,"x",844.1458819,2045.994404,NA,"em",18,889.898844713733,1537.42816432752,889.898844713733,1537.42816432752
"P2018-3","v",871.2701493,2095.410927,"P20","em","",73.01,114,"x",871.2701493,2095.410927,NA,"em",18,909.485803600984,1557.49033175302,909.485803600984,1557.49033175302
"P2019-1","v",938.3666278,2071.374714,"P20","em","",73.01,114,"x",938.3666278,2071.374714,NA,"em",19,956.520807645695,1547.77677424899,956.520807645695,1547.77677424899
"P2019-2","v",906.3695526,1973.485809,"P20","em","",73.01,114,"x",906.3695526,1973.485809,NA,"em",19,934.33582773956,1507.32779381238,934.33582773956,1507.32779381238
"P2019-3","v",832.3036131,2011.920737,"P20","em","",73.01,114,"x",832.3036131,2011.920737,NA,"em",19,881.239174743221,1523.38348560329,881.239174743221,1523.38348560329
"P2020-1","v",822.4105638,1459.771331,"P20","em","",73.01,114,"x",822.4105638,1459.771331,NA,"em",20,873.953409354574,1267.31220587189,873.953409354574,1267.31220587189
"P2020-2","v",770.9856164,1783.566271,"P20","em","",73.01,114,"x",770.9856164,1783.566271,NA,"em",20,835.301900033288,1424.44227693212,835.301900033288,1424.44227693212
"P2020-3","v",875.926928,1866.335798,"P20","em","",73.01,114,"x",875.926928,1866.335798,NA,"em",20,912.814514274359,1461.31799473984,912.814514274359,1461.31799473984
"P2021-1","v",857.0049655,2061.343151,"P20","em","",73.01,114,"x",857.0049655,2061.343151,NA,"em",21,899.227170132394,1543.69785950918,899.227170132394,1543.69785950918
"P2021-2","v",912.5992448,1754.00217,"P20","em","",73.01,114,"x",912.5992448,1754.00217,NA,"em",21,938.689587244967,1410.97217724291,938.689587244967,1410.97217724291
"P2021-3","v",853.0036963,2128.596509,"P20","em","",73.01,114,"x",853.0036963,2128.596509,NA,"em",21,896.332823890787,1570.76496905774,896.332823890787,1570.76496905774
"P2022-1","v",876.9048211,2000.146056,"P20","em","",73.01,114,"x",876.9048211,2000.146056,NA,"em",22,913.512272028537,1518.48907096525,913.512272028537,1518.48907096525
"P2022-2","v",801.5582291,2150.579637,"P20","em","",73.01,114,"x",801.5582291,2150.579637,NA,"em",22,858.44031846423,1579.47300854577,858.44031846423,1579.47300854577
"P2022-3","v",804.0026112,2191.705637,"P20","em","",73.01,114,"x",804.0026112,2191.705637,NA,"em",22,860.269925147125,1595.5851476855,860.269925147125,1595.5851476855
"P2023-1","v",792.4799163,2125.846164,"P20","em","",73.01,114,"x",792.4799163,2125.846164,NA,"em",23,851.619080265255,1569.67073185911,851.619080265255,1569.67073185911
"P2023-2","v",830.7331392,2102.087198,"P20","em","",73.01,114,"x",830.7331392,2102.087198,NA,"em",23,880.08574107403,1560.17353936462,880.08574107403,1560.17353936462
"P2023-3","v",880.5226141,1811.381439,"P20","em","",73.01,114,"x",880.5226141,1811.381439,NA,"em",23,916.089925883821,1436.96991799017,916.089925883821,1436.96991799017
"P2024-1","v",951.1760162,1796.698988,"P20","em","",73.01,114,"x",951.1760162,1796.698988,NA,"em",24,965.28090917587,1430.37449611002,965.28090917587,1430.37449611002
"P2024-3","v",757.2058669,2268.667671,"P20","em","",73.01,114,"x",757.2058669,2268.667671,NA,"em",24,824.715236110428,1625.13057633884,824.715236110428,1625.13057633884
"P2025-1","v",893.3576814,2054.176353,"P20","em","",73.01,114,"x",893.3576814,2054.176353,NA,"em",25,925.187467389034,1540.7746963634,925.187467389034,1540.7746963634
"P2025-2","v",864.2764801,2048.52752,"P20","em","",73.01,114,"x",864.2764801,2048.52752,NA,"em",25,904.468081395351,1538.46530882904,904.468081395351,1538.46530882904
"P2025-3","v",841.3937302,2042.642638,"P20","em","",73.01,114,"x",841.3937302,2042.642638,NA,"em",25,887.892269567403,1536.05436498573,887.892269567403,1536.05436498573
"P2026-1","v",767.1946278,1973.527918,"P20","em","",73.01,114,"x",767.1946278,1973.527918,NA,"em",26,832.399292245203,1507.34551030305,832.399292245203,1507.34551030305
"P2026-2","v",883.4059056,1974.492176,"P20","em","",73.01,114,"x",883.4059056,1974.492176,NA,"em",26,918.140030765113,1507.75112557285,918.140030765113,1507.75112557285
"P2026-3","v",870.43845,1910.714809,"P20","em","",73.01,114,"x",870.43845,1910.714809,NA,"em",26,908.890258692053,1480.6030069645,908.890258692053,1480.6030069645
"P2027-1","v",940.1547029,1789.417284,"P20","em","",73.01,114,"x",940.1547029,1789.417284,NA,"em",27,957.74774349443,1427.08912072399,957.74774349443,1427.08912072399
"P2027-2","v",1032.677459,1739.291298,"P20","em","",73.01,114,"x",1032.677459,1739.291298,NA,"em",27,1019.47498552491,1404.20897252541,1019.47498552491,1404.20897252541
"P2027-3","v",822.3450787,1965.920966,"P20","em","",73.01,114,"x",822.3450787,1965.920966,NA,"em",27,873.905025092463,1504.1405060698,873.905025092463,1504.1405060698
"P2028-1","v",851.5188885,1878.595341,"P20","em","",73.01,114,"x",851.5188885,1878.595341,NA,"em",28,895.256880255414,1466.67854790736,895.256880255414,1466.67854790736
"P2028-2","v",883.4756761,1956.534774,"P20","em","",73.01,114,"x",883.4756761,1956.534774,NA,"em",28,918.189593365258,1500.17323480818,918.189593365258,1500.17323480818
"P2028-3","v",828.8747199,1895.101918,"P20","em","",73.01,114,"x",828.8747199,1895.101918,NA,"em",28,878.719296363983,1473.85602069432,878.719296363983,1473.85602069432
"P2029-1","v",783.0058358,2322.981151,"P20","em","",73.01,114,"x",783.0058358,2322.981151,NA,"em",29,844.456083843135,1645.52386404078,844.456083843135,1645.52386404078
"P2029-2","v",860.6943772,1699.444488,"P20","em","",73.01,114,"x",860.6943772,1699.444488,NA,"em",29,901.889348579253,1385.68280704671,901.889348579253,1385.68280704671
"P2029-3","v",808.4495696,1727.806231,"P20","em","",73.01,114,"x",808.4495696,1727.806231,NA,"em",29,863.590836566532,1398.90039258936,863.590836566532,1398.90039258936
"P2030-1","v",896.5612331,1667.588542,"P20","em","",73.01,114,"x",896.5612331,1667.588542,NA,"em",30,927.446727894923,1370.64921083703,927.446727894923,1370.64921083703
"P2030-2","v",892.77612,1645.164497,"P20","em","",73.01,114,"x",892.77612,1645.164497,NA,"em",30,924.776842150465,1359.94495149263,924.776842150465,1359.94495149263
"P2030-3","v",905.4076888,1778.906035,"P20","em","",73.01,114,"x",905.4076888,1778.906035,NA,"em",30,933.662103383607,1422.32964415726,933.662103383607,1422.32964415726
